Template,Building Type,Space Type,RGB,Lighting Standard,Lighting Primary Space Type,Lighting Secondary Space Type,LookupColumn,Lighting per Area (W/ft^2),Lighting per Person (W/person),Lighting per Length (W/ft),Additional Lighting per Area (W/ft^2),Lighting Fraction to Return Air,Lighting Fraction Radiant,Lighting Fraction Visible,Lighting Schedule,Ventilation Standard,Ventilation Primary Space Type,Ventilation Secondary Space Type,Lookup,Ventilation per Area (ft^3/min*ft^2),Ventilation per Person (ft^3/min*person),Ventilation Air Changes (ach),Minimum Total Air Changes (ach),Occupancy per Area (people/1000 ft^2),Occupancy Schedule,Occupancy Activity Schedule,Infiltration per Exterior Area (ft^3/min*ft^2 ext),Infiltration per Exterior Wall Area (ft^3/min*ft^2 ext),Infiltration Air Changes (ach),Infiltration Schedule,Gas Equipment per Area (Btu/hr*ft^2),Gas Equipment Fraction Latent,Gas Equipment Fraction Radiant,Gas Equipment Fraction Lost,Gas Equipment Schedule,Electric Equipment per Area (W/ft^2),Electric Equipment Fraction Latent,Electric Equipment Fraction Radiant,Electric Equipment Fraction Lost,Electric Equipment Schedule,Heating Setpoint Schedule,Cooling Setpoint Schedule,Service Water Heating Peak Flow Rate (gal/h),Service Water Heating Area (ft^2),Service Water Heating Peak Flow per Area (gal/h*ft^2),Service Water Heating Target Temperature (C),Service Water Heating Fraction Sensible,Service Water Heating Fraction Latent,Service Water Heating Schedule,Exhaust per Area (cfm/ft2),Exhaust per Unit (cfm),Exhaust Fan Power per Area (W/ft^2),Exhaust Fan Efficiency,Exhaust Fan Power (W),Exhaust Fan Pressure Rise (Pa),Exhaust Fan Maximum Flow Rate (cfm),Exhaust Schedule,Balanced Exhaust Fraction Schedule,Is Residential,NECB HVAC System Selection Type,NECB Schedule Type
90.1-2013,PrimarySchool,Classroom,120_230_199,ASHRAE 90.1-2013,Classroom/Lecture/Training,General,ASHRAE 90.1-2013Classroom/Lecture/TrainingGeneral,1.24,,,,0,0.37,0.2,SchoolPrimary BLDG_LIGHT_CLASSROOM_SCH,ASHRAE 62.1-2007,Educational Facilities,Classrooms (ages 5-8),ASHRAE 62.1-2007Educational FacilitiesClassrooms (ages 5-8),0.12,10,,,25,SchoolPrimary BLDG_OCC_SCH,SchoolPrimary ACTIVITY_SCH,0.0446,,,SchoolPrimary INFIL_SCH_PNNL,,,,,,1.39,0,0.5,0,SchoolPrimary BLDG_EQUIP_SCH,SchoolPrimary HTGSETP_SCH_NO_OPTIMUM,SchoolPrimary CLGSETP_SCH_NO_OPTIMUM,,,,,,,,,,,,,,,,,,,
90.1-2013,PrimarySchool,Cafeteria,31_169_34,ASHRAE 90.1-2013,Dining Area,General,ASHRAE 90.1-2013Dining AreaGeneral,0.65,,,,0,0.37,0.2,SchoolPrimary BLDG_LIGHT_SCH,ASHRAE 62.1-2007,Food and Beverage Service,Cafeteria/fast food dining,ASHRAE 62.1-2007Food and Beverage ServiceCafeteria/fast food dining,0.18,7.5,,,100,SchoolPrimary BLDG_OCC_SCH_Cafeteria,SchoolPrimary ACTIVITY_SCH,0.0446,,,SchoolPrimary INFIL_SCH_PNNL,,,,,,2.36,0,0.5,0,SchoolPrimary BLDG_EQUIP_SCH,SchoolPrimary HTGSETP_SCH_NO_OPTIMUM,SchoolPrimary CLGSETP_SCH_NO_OPTIMUM,,,,,,,,,,,,,,,,,,,
90.1-2013,QuickServiceRestaurant,Kitchen,78_222_133,ASHRAE 90.1-2013,Food Preparation,General,ASHRAE 90.1-2013Food PreparationGeneral,1.21,,,,0,0.7,0.2,RestaurantFastFood BLDG_LIGHT_KITCHEN_SCH_2010_2013,ASHRAE 62.1-2007,Food and Beverage Service,Cafeteria/fast food dining,ASHRAE 62.1-2007Food and Beverage ServiceCafeteria/fast food dining,0.18,7.5,,,5,RestaurantFastFood BLDG_OCC_SCH,RestaurantFastFood ACTIVITY_SCH,,0.112,,RestaurantFastFood INFIL_SCH_PNNL,250.86,0.1,0.2,0.7,RestaurantFastFood FF_GAS_EQUIP_SCH,25.166,0.25,0.3,0.3,RestaurantFastFood BLDG_EQUIP_SCH,RestaurantFastFood HTGSETP_KITCHEN_SCH_NO_OPTIMUM,RestaurantFastFood CLGSETP_KITCHEN_SCH_NO_OPTIMUM,40,1250,0.032,49,0.2,0.05,RestaurantFastFood BLDG_SWH_SCH,0.7,3300,0.1221241016,0.338,575.7279077,0.5024115756,,RestaurantFastFood Hours_of_operation,,,,
90.1-2013,QuickServiceRestaurant,Dining,31_169_34,ASHRAE 90.1-2013,Dining Area,For Family Dining,ASHRAE 90.1-2013Dining AreaFor Family Dining,0.89,,,,0,0.37,0.2,RestaurantFastFood BLDG_LIGHT_DINING_SCH_2013,ASHRAE 62.1-2007,Food and Beverage Service,Cafeteria/fast food dining,ASHRAE 62.1-2007Food and Beverage ServiceCafeteria/fast food dining,0.18,7.5,,,70,RestaurantFastFood BLDG_OCC_SCH,RestaurantFastFood ACTIVITY_SCH,,0.112,,RestaurantFastFood INFIL_SCH_PNNL,,,,,,10.85,0.25,0.3,0,RestaurantFastFood BLDG_EQUIP_SCH,RestaurantFastFood HTGSETP_SCH_NO_OPTIMUM,RestaurantFastFood CLGSETP_SCH_NO_OPTIMUM,,,,,,,,,,,,,,,,,,,
90.1-2013,QuickServiceRestaurant,Attic,120_149_230,ASHRAE 189.1-2009,Attics,General,ASHRAE 189.1-2009AtticsGeneral,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90.1-2013,Retail,Back_Space,120_149_230,ASHRAE 90.1-2013,Storage,General,ASHRAE 90.1-2013StorageGeneral,0.63,,,,0,0.7,0.2,RetailStandalone BLDG_LIGHT_BACK_SCH,ASHRAE 62.1-2007,General,Storage rooms,ASHRAE 62.1-2007GeneralStorage rooms,0.12,,,,15,RetailStandalone BLDG_OCC_SCH_2010,RetailStandalone ACTIVITY_SCH,0.0446,,,RetailStandalone INFIL_SCH_PNNL,,,,,,0.75,0,0.5,0,RetailStandalone BLDG_EQUIP_SCH,RetailStandalone HTGSETP_SCH_NO_OPTIMUM,RetailStandalone CLGSETP_SCH_NO_SETBACK,,,,,,,,,,,,,,,,,,,
90.1-2013,Retail,Entry,169_31_31,ASHRAE 90.1-2013,Lobby,General,ASHRAE 90.1-2013LobbyGeneral,0.9,,,,0,0.7,0.2,RetailStandalone BLDG_LIGHT_ENTRY_SCH,ASHRAE 62.1-2007,Retail,General Sales,ASHRAE 62.1-2007RetailGeneral Sales,0.12,7.5,,,15,RetailStandalone BLDG_OCC_SCH_2010,RetailStandalone ACTIVITY_SCH,0.0446,,,RetailStandalone INFIL_SCH_PNNL,,,,,,0.3,0,0.5,0,RetailStandalone BLDG_EQUIP_SCH,RetailStandalone HTGSETP_SCH_NO_OPTIMUM,RetailStandalone FRONT_ENTRY_COOLING,,,,,,,,,,,,,,,,,,,
90.1-2013,Retail,Point_of_Sale,171_222_78,ASHRAE 90.1-2013,Sales Area,General,ASHRAE 90.1-2013Sales AreaGeneral,1.44,,,,0,0.7,0.2,RetailStandalone BLDG_LIGHT_FRONT_SCH,ASHRAE 62.1-2007,Retail,General Sales,ASHRAE 62.1-2007RetailGeneral Sales,0.12,7.5,,,15,RetailStandalone BLDG_OCC_SCH_2010,RetailStandalone ACTIVITY_SCH,0.0446,,,RetailStandalone INFIL_SCH_PNNL,,,,,,2,0,0.5,0,RetailStandalone BLDG_EQUIP_SCH,RetailStandalone HTGSETP_SCH_NO_OPTIMUM,RetailStandalone CLGSETP_SCH_NO_SETBACK,,,,,,,,,,,,,,,,,,,
90.1-2013,Retail,Retail,171_222_78,ASHRAE 90.1-2013,Sales Area,General,ASHRAE 90.1-2013Sales AreaGeneral,1.44,,,,0,0.7,0.2,RetailStandalone BLDG_LIGHT_SCH,ASHRAE 62.1-2007,Retail,General Sales,ASHRAE 62.1-2007RetailGeneral Sales,0.12,7.5,,,15,RetailStandalone BLDG_OCC_SCH_2010,RetailStandalone ACTIVITY_SCH,0.0446,,,RetailStandalone INFIL_SCH_PNNL,,,,,,0.3,0,0.5,0,RetailStandalone BLDG_EQUIP_SCH,RetailStandalone HTGSETP_SCH_NO_OPTIMUM,RetailStandalone CLGSETP_SCH_NO_SETBACK,,,,,,,,,,,,,,,,,,,
90.1-2013,SecondarySchool,Auditorium,230_196_120,ASHRAE 90.1-2013,Audience/Seating Area,For Auditorium,ASHRAE 90.1-2013Audience/Seating AreaFor Auditorium,0.63,,,,0,0.37,0.2,SchoolSecondary BLDG_LIGHT_SCH,ASHRAE 62.1-2007,Public Assembly Spaces,Auditorium seating area,ASHRAE 62.1-2007Public Assembly SpacesAuditorium seating area,0.06,5,,,150,SchoolSecondary BLDG_OCC_SCH_Auditorium,SchoolSecondary ACTIVITY_SCH,0.0446,,,SchoolSecondary INFIL_SCH_PNNL,,,,,,0.46,0,0.5,0,SchoolSecondary BLDG_EQUIP_SCH,SchoolSecondary HTGSETP_SCH_PSZ_AC,SchoolSecondary CLGSETP_SCH_NO_SETBACK,,,,,,,,,,,,,,,,,,,
90.1-2013,SecondarySchool,Cafeteria,31_169_34,ASHRAE 90.1-2013,Dining Area,General,ASHRAE 90.1-2013Dining AreaGeneral,0.65,,,,0,0.37,0.2,SchoolSecondary BLDG_LIGHT_SCH,ASHRAE 62.1-2007,Food and Beverage Service,Cafeteria/fast food dining,ASHRAE 62.1-2007Food and Beverage ServiceCafeteria/fast food dining,0.18,7.5,,,100,SchoolSecondary BLDG_OCC_SCH_Cafeteria,SchoolSecondary ACTIVITY_SCH,0.0446,,,SchoolSecondary INFIL_SCH_PNNL,,,,,,7.15,0,0.5,0,SchoolSecondary KITCHEN_ELEC_EQUIP_SCH,SchoolSecondary HTGSETP_SCH_PSZ_AC,SchoolSecondary CLGSETP_SCH_NO_SETBACK,,,,,,,,,,,,,,,,,,,
90.1-2013,SecondarySchool,Classroom,120_230_199,ASHRAE 90.1-2013,Classroom/Lecture/Training,General,ASHRAE 90.1-2013Classroom/Lecture/TrainingGeneral,1.24,,,,0,0.37,0.2,SchoolSecondary BLDG_LIGHT_CLASSROOM_SCH,ASHRAE 62.1-2007,Educational Facilities,Classrooms (age 9 plus),ASHRAE 62.1-2007Educational FacilitiesClassrooms (age 9 plus),0.12,10,,,35,SchoolSecondary BLDG_OCC_SCH,SchoolSecondary ACTIVITY_SCH,0.0446,,,SchoolSecondary INFIL_SCH_PNNL,,,,,,0.929,0,0.5,0,SchoolSecondary BLDG_EQUIP_SCH,SchoolSecondary HTGSETP_SCH_YES_OPTIMUM,SchoolSecondary CLGSETP_SCH_NO_SETBACK,,,,,,,,,,,,,,,,,,,
90.1-2013,SecondarySchool,Corridor,169_31_31,ASHRAE 90.1-2013,Corridor,General,ASHRAE 90.1-2013CorridorGeneral,0.66,,,,0,0.37,0.2,SchoolSecondary BLDG_LIGHT_CORRIDOR_SCH,ASHRAE 62.1-2007,General,Corridors,ASHRAE 62.1-2007GeneralCorridors,0.06,,,,0,SchoolSecondary BLDG_OCC_SCH,SchoolSecondary ACTIVITY_SCH,0.0446,,,SchoolSecondary INFIL_SCH_PNNL,,,,,,0.37,0,0.5,0,SchoolSecondary BLDG_EQUIP_SCH,SchoolSecondary HTGSETP_SCH_YES_OPTIMUM,SchoolSecondary CLGSETP_SCH_NO_SETBACK,,,,,,,,,,,,,,,,,,,
90.1-2013,SecondarySchool,Gym,154_230_120,ASHRAE 90.1-2013,Gymnasium/Fitness Center,Exercise Area,ASHRAE 90.1-2013Gymnasium/Fitness CenterExercise Area,0.72,,,,0,0.37,0.2,SchoolSecondary BLDG_LIGHT_GYM_SCH,ASHRAE 62.1-2007,Sports and Entertainment,"Gym, stadium (play area)","ASHRAE 62.1-2007Sports and EntertainmentGym, stadium (play area)",0.3,,,,30,SchoolSecondary BLDG_OCC_SCH_Gym,SchoolSecondary ACTIVITY_SCH,0.0446,,,SchoolSecondary INFIL_SCH_PNNL,,,,,,0.46,0,0.5,0,SchoolSecondary BLDG_EQUIP_SCH,SchoolSecondary HTGSETP_SCH_PSZ_AC,SchoolSecondary CLGSETP_SCH_NO_SETBACK,159.5,21269,0.007499177206,43.3,0.2,0.05,SchoolSecondary BLDG_SWH_SCH,,,,,,,,,,,,
90.1-2013,SecondarySchool,Kitchen,78_222_133,ASHRAE 90.1-2013,Food Preparation,General,ASHRAE 90.1-2013Food PreparationGeneral,1.21,,,,0,0.37,0.2,SchoolSecondary BLDG_LIGHT_SCH,ASHRAE 62.1-2007,Food and Beverage Service,Cafeteria/fast food dining,ASHRAE 62.1-2007Food and Beverage ServiceCafeteria/fast food dining,0.18,7.5,,,15.23,SchoolSecondary BLDG_OCC_SCH,SchoolSecondary ACTIVITY_SCH,0.0446,,,SchoolSecondary INFIL_SCH_PNNL,532.1,0.1,0.2,0.7,SchoolSecondary KITCHEN_GAS_EQUIP_SCH,20.65,0.25,0.3,0.2,SchoolSecondary KITCHEN_ELEC_EQUIP_SCH,SchoolSecondary HTGSETP_SCH_PSZ_AC,SchoolSecondary CLGSETP_SCH_NO_SETBACK,133,2325,0.05720430108,49,0.2,0.05,SchoolSecondary BLDG_SWH_SCH,0.7,4000,0.1215379059,0.338,694.5023196,0.5,,SchoolSecondary Kitchen_Exhaust_SCH,,,,
90.1-2013,SecondarySchool,Library,230_196_120,ASHRAE 90.1-2013,Whole Building,Library,ASHRAE 90.1-2013Whole BuildingLibrary,1.19,,,,0,0.37,0.2,SchoolSecondary BLDG_LIGHT_LIBRARY_SCH,ASHRAE 62.1-2007,Educational Facilities,Media center,ASHRAE 62.1-2007Educational FacilitiesMedia center,0.12,10,,,10,SchoolSecondary BLDG_OCC_SCH,SchoolSecondary ACTIVITY_SCH,0.0446,,,SchoolSecondary INFIL_SCH_PNNL,,,,,,0.93,0,0.5,0,SchoolSecondary BLDG_EQUIP_SCH,SchoolSecondary HTGSETP_SCH_YES_OPTIMUM,SchoolSecondary CLGSETP_SCH_NO_SETBACK,,,,,,,,,,,,,,,,,,,
90.1-2013,SecondarySchool,Lobby,230_157_120,ASHRAE 90.1-2013,Lobby,General,ASHRAE 90.1-2013LobbyGeneral,0.9,,,,0,0.37,0.2,SchoolSecondary BLDG_LIGHT_LOBBYFLR1_SCH,ASHRAE 62.1-2007,General,Corridors,ASHRAE 62.1-2007GeneralCorridors,0.06,,,,0,SchoolSecondary BLDG_OCC_SCH,SchoolSecondary ACTIVITY_SCH,0.0446,,,SchoolSecondary INFIL_SCH_PNNL,,,,,,0.37,0,0.5,0,SchoolSecondary BLDG_EQUIP_SCH,SchoolSecondary HTGSETP_SCH_YES_OPTIMUM,SchoolSecondary CLGSETP_SCH_NO_SETBACK,,,,,,,,,,,,,,,,,,,
90.1-2013,SecondarySchool,Mechanical,41_31_169,ASHRAE 90.1-2013,Electrical/Mechanical,General,ASHRAE 90.1-2013Electrical/MechanicalGeneral,0.42,,,,0,0.37,0.2,SchoolSecondary BLDG_LIGHT_SCH,ASHRAE 62.1-2007,General,Storage rooms,ASHRAE 62.1-2007GeneralStorage rooms,0.12,,,,0,SchoolSecondary BLDG_OCC_SCH,SchoolSecondary ACTIVITY_SCH,0.0446,,,SchoolSecondary INFIL_SCH_PNNL,,,,,,0.37,0,0.5,0,SchoolSecondary BLDG_EQUIP_SCH,SchoolSecondary HTGSETP_SCH_Setback,SchoolSecondary CLGSETP_SCH_Setback,,,,,,,,,,,,,,,,,,,
90.1-2013,SecondarySchool,Office,120_230_199,ASHRAE 90.1-2013,Office-Enclosed,General,ASHRAE 90.1-2013Office-EnclosedGeneral,1.11,,,,0,0.37,0.2,SchoolSecondary BLDG_LIGHT_OFFICE_SCH,ASHRAE 62.1-2007,Office Buildings,Office space,ASHRAE 62.1-2007Office BuildingsOffice space,0.06,5,,,5,SchoolSecondary BLDG_OCC_SCH_Offices,SchoolSecondary ACTIVITY_SCH,0.0446,,,SchoolSecondary INFIL_SCH_PNNL,,,,,,1,0,0.5,0,SchoolSecondary BLDG_EQUIP_SCH,SchoolSecondary HTGSETP_SCH_YES_OPTIMUM,SchoolSecondary CLGSETP_SCH_NO_SETBACK,,,,,,,,,,,,,,,,,,,
90.1-2013,SecondarySchool,Restroom,169_169_31,ASHRAE 90.1-2013,Restrooms,General,ASHRAE 90.1-2013RestroomsGeneral,0.98,,,,0,0.37,0.2,SchoolSecondary BLDG_LIGHT_BATH_SCH,ASHRAE 62.1-2007,General,Corridors,ASHRAE 62.1-2007GeneralCorridors,0.06,,,,0,SchoolSecondary BLDG_OCC_SCH,SchoolSecondary ACTIVITY_SCH,0.0446,,,SchoolSecondary INFIL_SCH_PNNL,,,,,,0.37,0,0.5,0,SchoolSecondary BLDG_EQUIP_SCH,SchoolSecondary HTGSETP_SCH_Setback,SchoolSecondary CLGSETP_SCH_Setback,52.2,2260,0.02309734513,43.3,0.2,0.05,SchoolSecondary BLDG_SWH_SCH,0.2812153844,635.6645979,0.04882618419,0.338,110.3676344,0.5,,,,,,
90.1-2013,SmallHotel,Corridor,169_31_31,ASHRAE 90.1-2013,Corridor,General,ASHRAE 90.1-2013CorridorGeneral,0.66,,,,0,0.7,0.2,HotelSmall BLDG_LIGHT_CORRIDOR_SCH_2013,ASHRAE 62.1-2007,General,Corridors,ASHRAE 62.1-2007GeneralCorridors,0.06,,,,0,HotelSmall AlwaysOff,HotelSmall Activity_Sch,0.112,,,Always On,,,,,,0,0,0.5,0,HotelSmall AlwaysOff,HotelSmall CommonArea_HtgSP_Sch,HotelSmall CommonArea_ClgSP_Sch,,,,,,,,,,,,,,,,,No,,
90.1-2013,SmallHotel,Corridor4,169_31_31,ASHRAE 90.1-2013,Corridor,General,ASHRAE 90.1-2013CorridorGeneral,0.66,,,,0,0.7,0.2,HotelSmall BLDG_LIGHT_CORRIDOR_SCH_2013,ASHRAE 62.1-2007,General,Corridors,ASHRAE 62.1-2007GeneralCorridors,0.06,,,,0,HotelSmall AlwaysOff,HotelSmall Activity_Sch,0.0143,,,Always On,,,,,,0,0,0.5,0,HotelSmall AlwaysOff,HotelSmall CommonArea_HtgSP_Sch,HotelSmall CommonArea_ClgSP_Sch,,,,,,,,,,,,,,,,,No,,
90.1-2013,SmallHotel,Elec/MechRoom,41_31_175,DOE Ref 1980-2004,SmallHotel,Elec/MechRoom,DOE Ref 1980-2004SmallHotelElec/MechRoom,0,,,,0,0.7,0.2,HotelSmall AlwaysOff,ASHRAE 62.1-2007,General,Storage rooms,ASHRAE 62.1-2007GeneralStorage rooms,0.12,,,,0,,,0.112,,,Always On,,,,,,198.2,0,0.5,0,HotelSmall BLDG_ELEVATORS,,,,,,,,,,,,,,,,,,,No,,
90.1-2013,SmallHotel,ElevatorCore,41_31_175,DOE Ref 1980-2004,SmallHotel,ElevatorCore,DOE Ref 1980-2004SmallHotelElevatorCore,0,,,,0,0.7,0.2,HotelSmall AlwaysOff,ASHRAE 62.1-2007,General,Storage rooms,ASHRAE 62.1-2007GeneralStorage rooms,0.12,,,,0,,,0.112,,,Always On,,,,,,,0,0.5,0,HotelSmall BLDG_ELEVATORS,,,,,,,,,,,,,,,,,,,No,,
90.1-2013,SmallHotel,ElevatorCore4,41_31_175,DOE Ref 1980-2004,SmallHotel,ElevatorCore,DOE Ref 1980-2004SmallHotelElevatorCore,0,,,,0,0.7,0.2,HotelSmall AlwaysOff,ASHRAE 62.1-2007,General,Storage rooms,ASHRAE 62.1-2007GeneralStorage rooms,0.12,,,,0,,,0.02801,,,Always On,,,,,,,0,0.5,0,HotelSmall BLDG_ELEVATORS,,,,,,,,,,,,,,,,,,,No,,
90.1-2013,SmallHotel,Exercise,154_230_120,ASHRAE 90.1-2013,Gymnasium/Fitness Center,Exercise Area,ASHRAE 90.1-2013Gymnasium/Fitness CenterExercise Area,0.72,,,,0,0.7,0.2,HotelSmall BLDG_LIGHT_EXERCENTER_SCH,ASHRAE 62.1-2007,Sports and Entertainment,Health club/weight rooms,ASHRAE 62.1-2007Sports and EntertainmentHealth club/weight rooms,0.06,20,,,19.94,HotelSmall ExerciseCenter_Occ_Sch,HotelSmall Activity_Sch,0.112,,,HotelSmall CommonArea_Infil_Sch,,,,,,1.73,0,0.5,0,HotelSmall ExerciseCenter_Eqp_Sch,HotelSmall CommonArea_HtgSP_Sch,HotelSmall CommonArea_ClgSP_Sch,,,,,,,,,,,,,,,,,No,,
90.1-2013,SmallHotel,GuestLounge,230_157_120,ASHRAE 90.1-2013,Lounge/Recreation,General,ASHRAE 90.1-2013Lounge/RecreationGeneral,0.73,,,,0,0.7,0.2,HotelSmall BLDG_LIGHT_FRONTLOUNGE_SCH,ASHRAE 62.1-2007,"Hotels, Motels, Resorts, Dormitories",Lobbies/prefunction,"ASHRAE 62.1-2007Hotels, Motels, Resorts, DormitoriesLobbies/prefunction",0.06,7.5,,,30,HotelSmall Lobby_Occ_Sch,HotelSmall Activity_Sch,0.112,,,HotelSmall CommonArea_Infil_Sch,,,,,,2.42,0,0.5,0,HotelSmall Lobby_Eqp_Sch,HotelSmall CommonArea_HtgSP_Sch,HotelSmall CommonArea_ClgSP_Sch,,,,,,,,,,,,,,,,,No,,
90.1-2013,SmallHotel,GuestRoom123Occ,78_167_222,ASHRAE 90.1-2013,Guest Room,For Hotel,ASHRAE 90.1-2013Guest RoomFor Hotel,0.91,,,,0,0.7,0.2,HotelSmall BLDG_LIGHT_GUESTROOM_SCH_2013,ASHRAE 62.1-2007,"Hotels, Motels, Resorts, Dormitories",Bedroom/living Room,"ASHRAE 62.1-2007Hotels, Motels, Resorts, DormitoriesBedroom/living Room",0.06,5,,,4.27,HotelSmall GuestRoom_Occ_Sch,HotelSmall Activity_Sch,0.112,,,HotelSmall GuestRoom_Infil_Sch,,,,,,1.1,0,0.5,0,HotelSmall GuestRoom_Eqp_Sch_Base,HotelSmall Adva_OccGuestRoom_HtgSP_Sch,HotelSmall Adva_OccGuestRoom_ClgSP_Sch,2.22,351,0.006324786325,60,0.2,0.05,HotelSmall GuestRoom_SHW_Sch,,,,,,,,,,Yes,,
90.1-2013,SmallHotel,GuestRoom123Vac,78_167_222,ASHRAE 90.1-2013,Guest Room,For Hotel,ASHRAE 90.1-2013Guest RoomFor Hotel,0.91,,,,0,0.7,0.2,HotelSmall AlwaysOff,ASHRAE 62.1-2007,"Hotels, Motels, Resorts, Dormitories",Bedroom/living Room,"ASHRAE 62.1-2007Hotels, Motels, Resorts, DormitoriesBedroom/living Room",0.06,5,,,4.27,HotelSmall AlwaysOff,HotelSmall Activity_Sch,0.112,,,HotelSmall GuestRoom_Infil_Sch,,,,,,1.1,0,0.5,0,HotelSmall AlwaysOff,HotelSmall VacGuestRoom_HtgSP_Sch,HotelSmall VacGuestRoom_ClgSP_Sch,2.22,351,0.006324786325,60,0.2,0.05,HotelSmall AlwaysOff,,,,,,,,,,Yes,,
90.1-2013,SmallHotel,GuestRoom4Occ,78_167_222,ASHRAE 90.1-2013,Guest Room,For Hotel,ASHRAE 90.1-2013Guest RoomFor Hotel,0.91,,,,0,0.7,0.2,HotelSmall BLDG_LIGHT_GUESTROOM_SCH_2013,ASHRAE 62.1-2007,"Hotels, Motels, Resorts, Dormitories",Bedroom/living Room,"ASHRAE 62.1-2007Hotels, Motels, Resorts, DormitoriesBedroom/living Room",0.06,5,,,4.27,HotelSmall GuestRoom_Occ_Sch,HotelSmall Activity_Sch,0.028,,,HotelSmall GuestRoom_Infil_Sch,,,,,,1.1,0,0.5,0,HotelSmall GuestRoom_Eqp_Sch_Base,HotelSmall Adva_OccGuestRoom_HtgSP_Sch,HotelSmall Adva_OccGuestRoom_ClgSP_Sch,2.22,351,0.006324786325,60,0.2,0.05,HotelSmall GuestRoom_SHW_Sch,,,,,,,,,,Yes,,
90.1-2013,SmallHotel,GuestRoom4Vac,78_167_222,ASHRAE 90.1-2013,Guest Room,For Hotel,ASHRAE 90.1-2013Guest RoomFor Hotel,0.91,,,,0,0.7,0.2,HotelSmall AlwaysOff,ASHRAE 62.1-2007,"Hotels, Motels, Resorts, Dormitories",Bedroom/living Room,"ASHRAE 62.1-2007Hotels, Motels, Resorts, DormitoriesBedroom/living Room",0.06,5,,,4.27,HotelSmall AlwaysOff,HotelSmall Activity_Sch,0.028,,,HotelSmall GuestRoom_Infil_Sch,,,,,,1.1,0,0.5,0,HotelSmall AlwaysOff,HotelSmall VacGuestRoom_HtgSP_Sch,HotelSmall VacGuestRoom_ClgSP_Sch,2.22,351,0.006324786325,60,0.2,0.05,HotelSmall AlwaysOff,,,,,,,,,,Yes,,
90.1-2013,SmallHotel,Laundry,120_149_230,ASHRAE 90.1-2013,Laundry/Washing Area,General,ASHRAE 90.1-2013Laundry/Washing AreaGeneral,0.6,,,,0,0.7,0.2,HotelSmall BLDG_LIGHT_LAUNDRY_SCH,ASHRAE 62.1-2007,Retail,Coinoperated laundries,ASHRAE 62.1-2007RetailCoinoperated laundries,0.06,7.5,,,10,HotelSmall LaundryRoom_Occ_Sch,HotelSmall Activity_Sch,0.112,,,HotelSmall CommonArea_Infil_Sch,129.9,0,0.2,0,HotelSmall LaundryRoom_Eqp_Gas_Sch,2.57,0,0.2,0,HotelSmall LaundryRoom_Eqp_Elec_Sch,HotelSmall CommonArea_HtgSP_Sch,HotelSmall CommonArea_ClgSP_Sch,,1053,,82.2,0.2,0.05,HotelSmall LaundryRoom_SHW_Sch,,,,,,,,,,No,,
90.1-2013,SmallHotel,Mechanical,41_31_169,ASHRAE 90.1-2013,Electrical/Mechanical,General,ASHRAE 90.1-2013Electrical/MechanicalGeneral,0.42,,,,0,0.7,0.2,HotelSmall BLDG_LIGHT_MECHROOM_SCH,ASHRAE 62.1-2007,General,Storage rooms,ASHRAE 62.1-2007GeneralStorage rooms,0.12,,,,0,HotelSmall AlwaysOff,HotelSmall Activity_Sch,0.112,,,HotelSmall CommonArea_Infil_Sch,,0,0.2,0.5,,0,0,0.2,0,HotelSmall AlwaysOff,HotelSmall SemiHeated_HtgSP_Sch,SmallHotel UnitHeater ClgSP Sch,,,,,,,,,,,,,,,,,No,,
90.1-2013,SmallHotel,Meeting,230_196_120,ASHRAE 90.1-2013,Conference/Meeting/Multipurpose,General,ASHRAE 90.1-2013Conference/Meeting/MultipurposeGeneral,1.23,,,,0,0.7,0.2,HotelSmall BLDG_LIGHT_MEETINGROOM_SCH,ASHRAE 62.1-2007,General,Conference/meeting,ASHRAE 62.1-2007GeneralConference/meeting,0.06,5,,,50,HotelSmall MeetingRoom_Occ_Sch,HotelSmall Activity_Sch,0.112,,,HotelSmall CommonArea_Infil_Sch,,,,,,0.574,0,0.5,0,HotelSmall MeetingRoom_Eqp_Sch,HotelSmall CommonArea_HtgSP_Sch,HotelSmall CommonArea_ClgSP_Sch,,,,,,,,,,,,,,,,,No,,
90.1-2013,SmallHotel,Office,120_230_199,ASHRAE 90.1-2013,Office-Enclosed,General,ASHRAE 90.1-2013Office-EnclosedGeneral,1.11,,,,0,0.7,0.2,HotelSmall BLDG_LIGHT_OFFICE_SCH,ASHRAE 62.1-2007,Office Buildings,Office space,ASHRAE 62.1-2007Office BuildingsOffice space,0.06,5,,,7.14,HotelSmall Office_Occ_Sch,HotelSmall Activity_Sch,0.112,,,HotelSmall CommonArea_Infil_Sch,,,,,,1.28,0,0.5,0,HotelSmall OFF_EQUIP_SCH,HotelSmall CommonArea_HtgSP_Sch,HotelSmall CommonArea_ClgSP_Sch,,,,,,,,,,,,,,,,,No,,
